"species","common.name","label","longitude","latitude","site.type","year","pct.freq","avg.cov","invasive"
"Picea rubens","red spruce","RAM-14",-68.31592878,44.41210554,"RAM",2018,75,NA,FALSE
"Picea rubens","red spruce","RAM-30",-68.23693131,44.38148925,"RAM",2019,100,NA,FALSE
"Picea rubens","red spruce","Heath Brook",-68.36971394,44.27832207,"Sentinel",2011,40,0.04,FALSE
"Picea rubens","red spruce","RAM-20",-68.34977938,44.25974494,"RAM",2018,100,NA,FALSE
"Picea rubens","red spruce","RAM-26",-68.28860457,44.32545225,"RAM",2019,100,NA,FALSE
"Picea rubens","red spruce","RAM-22",-68.3841871,44.33756254,"RAM",2019,100,NA,FALSE
"Picea rubens","red spruce","RAM-11",-68.06659455,44.35799607,"RAM",2018,75,NA,FALSE
"Picea rubens","red spruce","RAM-24",-68.3101661,44.23782062,"RAM",2019,50,NA,FALSE
"Picea rubens","red spruce","Little Hunter's Brook",-68.2134901,44.30421097,"Sentinel",2011,20,0.02,FALSE
"Picea rubens","red spruce","Western Mtn. Swamp",-68.36793572,44.28553673,"Sentinel",2011,100,2.24,FALSE
"Picea rubens","red spruce","RAM-25",-68.34868052,44.28223972,"RAM",2019,25,NA,FALSE
"Picea rubens","red spruce","RAM-12",-68.31633807,44.41337469,"RAM",2018,25,NA,FALSE
"Picea rubens","red spruce","RAM-15",-68.39214231,44.29095012,"RAM",2018,100,NA,FALSE
"Picea rubens","red spruce","RAM-16",-68.3481271,44.27841031,"RAM",2018,100,NA,FALSE
"Pinus banksiana","jack pine","Frazer Fen",-68.06153589,44.36231448,"Sentinel",2011,20,2,FALSE
"Pinus strobus","eastern white pine","RAM-16",-68.3481271,44.27841031,"RAM",2018,50,NA,FALSE
"Pinus strobus","eastern white pine","RAM-14",-68.31592878,44.41210554,"RAM",2018,100,NA,FALSE
"Pinus strobus","eastern white pine","RAM-24",-68.3101661,44.23782062,"RAM",2019,50,NA,FALSE
"Pinus strobus","eastern white pine","RAM-26",-68.28860457,44.32545225,"RAM",2019,100,NA,FALSE
"Pinus strobus","eastern white pine","RAM-18",-68.29573187,44.37963654,"RAM",2018,75,NA,FALSE
"Pinus strobus","eastern white pine","RAM-30",-68.23693131,44.38148925,"RAM",2019,100,NA,FALSE
"Pinus strobus","eastern white pine","RAM-20",-68.34977938,44.25974494,"RAM",2018,100,NA,FALSE
"Pinus strobus","eastern white pine","Western Mtn. Swamp",-68.36793572,44.28553673,"Sentinel",2011,100,0.88,FALSE
"Pinus strobus","eastern white pine","RAM-13",-68.2118443,44.36900451,"RAM",2018,25,NA,FALSE
"Pinus strobus","eastern white pine","Duck Pond",-68.37978134,44.319544,"Sentinel",2011,80,0.64,FALSE
"Pinus strobus","eastern white pine","RAM-29",-68.37987394,44.3424227,"RAM",2019,100,NA,FALSE
"Pinus strobus","eastern white pine","RAM-12",-68.31633807,44.41337469,"RAM",2018,100,NA,FALSE
"Pinus strobus","eastern white pine","Hodgdon Swamp",-68.39378049,44.32866631,"Sentinel",2011,40,0.04,FALSE
"Pinus strobus","eastern white pine","RAM-28",-68.2929369,44.38005757,"RAM",2019,100,NA,FALSE
"Pinus strobus","eastern white pine","RAM-22",-68.3841871,44.33756254,"RAM",2019,100,NA,FALSE
"Pinus strobus","eastern white pine","RAM-23",-68.24042204,44.39152054,"RAM",2019,75,NA,FALSE
"Plantago major","common plantain","RAM-13",-68.2118443,44.36900451,"RAM",2018,50,NA,FALSE
"Pontederia cordata","pickerelweed","RAM-19",-68.20691532,44.36620222,"RAM",2018,50,NA,FALSE
"Potamogeton epihydrus","ribbonleaf pondweed","RAM-19",-68.20691532,44.36620222,"RAM",2018,25,NA,FALSE
"Potamogeton epihydrus","ribbonleaf pondweed","Gilmore Meadow",-68.27163738,44.36272678,"Sentinel",2011,80,0.08,FALSE
"Potentilla simplex","common cinquefoil","RAM-13",-68.2118443,44.36900451,"RAM",2018,25,NA,FALSE
"Potentilla simplex","common cinquefoil","RAM-21",-68.35327308,44.27259396,"RAM",2019,25,NA,FALSE
"Potentilla simplex","common cinquefoil","RAM-16",-68.3481271,44.27841031,"RAM",2018,50,NA,FALSE
"Prenanthes trifoliolata","gall of the earth","RAM-26",-68.28860457,44.32545225,"RAM",2019,25,NA,FALSE
"Prenanthes","rattlesnakeroot","RAM-15",-68.39214231,44.29095012,"RAM",2018,100,NA,FALSE
"Pteridium aquilinum","brackenfern","RAM-24",-68.3101661,44.23782062,"RAM",2019,50,NA,FALSE
"Pteridium aquilinum","brackenfern","RAM-26",-68.28860457,44.32545225,"RAM",2019,100,NA,FALSE
"Pteridium aquilinum","brackenfern","RAM-15",-68.39214231,44.29095012,"RAM",2018,25,NA,FALSE
"Pteridium aquilinum","brackenfern","RAM-22",-68.3841871,44.33756254,"RAM",2019,50,NA,FALSE
"Pteridium aquilinum","brackenfern","RAM-20",-68.34977938,44.25974494,"RAM",2018,25,NA,FALSE
"Pteridium aquilinum","brackenfern","RAM-30",-68.23693131,44.38148925,"RAM",2019,75,NA,FALSE
"Pteridium aquilinum","brackenfern","RAM-27",-68.18229706,44.34310574,"RAM",2019,25,NA,FALSE
"Pteridium aquilinum","brackenfern","RAM-11",-68.06659455,44.35799607,"RAM",2018,25,NA,FALSE
"Quercus rubra","northern red oak","RAM-15",-68.39214231,44.29095012,"RAM",2018,100,NA,FALSE
"Quercus rubra","northern red oak","RAM-30",-68.23693131,44.38148925,"RAM",2019,50,NA,FALSE
"Quercus rubra","northern red oak","RAM-22",-68.3841871,44.33756254,"RAM",2019,50,NA,FALSE
"Quercus rubra","northern red oak","RAM-23",-68.24042204,44.39152054,"RAM",2019,25,NA,FALSE
"Quercus rubra","northern red oak","RAM-27",-68.18229706,44.34310574,"RAM",2019,25,NA,FALSE
"Rhamnus frangula","glossy buckthorn","RAM-27",-68.18229706,44.34310574,"RAM",2019,25,NA,TRUE
"Rhamnus frangula","glossy buckthorn","RAM-21",-68.35327308,44.27259396,"RAM",2019,25,NA,TRUE
"Rhamnus frangula","glossy buckthorn","RAM-28",-68.2929369,44.38005757,"RAM",2019,25,NA,TRUE
"Rhamnus frangula","glossy buckthorn","RAM-16",-68.3481271,44.27841031,"RAM",2018,50,NA,TRUE
"Rhamnus frangula","glossy buckthorn","RAM-19",-68.20691532,44.36620222,"RAM",2018,25,NA,TRUE
"Rhamnus frangula","glossy buckthorn","RAM-20",-68.34977938,44.25974494,"RAM",2018,25,NA,TRUE
"Rhamnus frangula","glossy buckthorn","RAM-30",-68.23693131,44.38148925,"RAM",2019,75,NA,TRUE
"Rhamnus frangula","glossy buckthorn","RAM-13",-68.2118443,44.36900451,"RAM",2018,50,NA,TRUE
"Rhododendron canadense","rhodora","RAM-20",-68.34977938,44.25974494,"RAM",2018,75,NA,FALSE
"Rhododendron canadense","rhodora","RAM-16",-68.3481271,44.27841031,"RAM",2018,25,NA,FALSE
"Rhododendron canadense","rhodora","Western Mtn. Swamp",-68.36793572,44.28553673,"Sentinel",2011,60,0.06,FALSE
"Rhododendron canadense","rhodora","Frazer Fen",-68.06153589,44.36231448,"Sentinel",2011,100,3.8,FALSE
"Rhododendron canadense","rhodora","RAM-27",-68.18229706,44.34310574,"RAM",2019,50,NA,FALSE
"Rhododendron canadense","rhodora","RAM-24",-68.3101661,44.23782062,"RAM",2019,100,NA,FALSE
"Rhododendron canadense","rhodora","RAM-26",-68.28860457,44.32545225,"RAM",2019,75,NA,FALSE
"Rhododendron canadense","rhodora","RAM-14",-68.31592878,44.41210554,"RAM",2018,100,NA,FALSE
"Rhododendron canadense","rhodora","RAM-30",-68.23693131,44.38148925,"RAM",2019,75,NA,FALSE
"Rhododendron canadense","rhodora","RAM-28",-68.2929369,44.38005757,"RAM",2019,100,NA,FALSE
"Rhododendron canadense","rhodora","Duck Pond",-68.37978134,44.319544,"Sentinel",2011,40,0.04,FALSE
"Rhododendron canadense","rhodora","Big Heath",-68.32040359,44.23614962,"Sentinel",2011,20,0.02,FALSE
"Rhododendron canadense","rhodora","RAM-11",-68.06659455,44.35799607,"RAM",2018,100,NA,FALSE
"Rhododendron canadense","rhodora","RAM-12",-68.31633807,44.41337469,"RAM",2018,100,NA,FALSE
"Rhododendron canadense","rhodora","RAM-18",-68.29573187,44.37963654,"RAM",2018,100,NA,FALSE
"Rhododendron canadense","rhodora","New Mills Meadow",-68.23956376,44.390978,"Sentinel",2011,60,0.06,FALSE
"Rhododendron canadense","rhodora","RAM-23",-68.24042204,44.39152054,"RAM",2019,100,NA,FALSE
"Rhododendron canadense","rhodora","RAM-21",-68.35327308,44.27259396,"RAM",2019,75,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-14",-68.31592878,44.41210554,"RAM",2018,100,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-24",-68.3101661,44.23782062,"RAM",2019,75,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","Heath Brook",-68.36971394,44.27832207,"Sentinel",2011,20,0.02,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-26",-68.28860457,44.32545225,"RAM",2019,25,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-30",-68.23693131,44.38148925,"RAM",2019,75,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-11",-68.06659455,44.35799607,"RAM",2018,50,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","Great Meadow (IAH)",-68.61602787,44.04849142,"Sentinel",2011,20,0.02,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-18",-68.29573187,44.37963654,"RAM",2018,100,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","Frazer Fen",-68.06153589,44.36231448,"Sentinel",2011,100,0.28,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-28",-68.2929369,44.38005757,"RAM",2019,100,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","Big Heath",-68.32040359,44.23614962,"Sentinel",2011,60,0.06,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-20",-68.34977938,44.25974494,"RAM",2018,100,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-23",-68.24042204,44.39152054,"RAM",2019,50,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-22",-68.3841871,44.33756254,"RAM",2019,75,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-12",-68.31633807,44.41337469,"RAM",2018,100,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-29",-68.37987394,44.3424227,"RAM",2019,100,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","Duck Pond",-68.37978134,44.319544,"Sentinel",2011,20,6,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-17",-68.25500862,44.38420813,"RAM",2018,25,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-16",-68.3481271,44.27841031,"RAM",2018,25,NA,FALSE
"Rhynchospora alba","white beaksedge","RAM-24",-68.3101661,44.23782062,"RAM",2019,100,NA,FALSE
"Rhynchospora alba","white beaksedge","Great Meadow (IAH)",-68.61602787,44.04849142,"Sentinel",2011,100,2.26,FALSE
"Rhynchospora alba","white beaksedge","New Mills Meadow",-68.23956376,44.390978,"Sentinel",2011,100,26,FALSE
"Rhynchospora alba","white beaksedge","RAM-18",-68.29573187,44.37963654,"RAM",2018,50,NA,FALSE
"Rhynchospora alba","white beaksedge","RAM-11",-68.06659455,44.35799607,"RAM",2018,100,NA,FALSE
"Rhynchospora alba","white beaksedge","Big Heath",-68.32040359,44.23614962,"Sentinel",2011,100,0.84,FALSE
"Rhynchospora alba","white beaksedge","Duck Pond",-68.37978134,44.319544,"Sentinel",2011,80,6.04,FALSE
"Rhynchospora alba","white beaksedge","Gilmore Meadow",-68.27163738,44.36272678,"Sentinel",2011,20,0.02,FALSE
"Rosa nitida","shining rose","RAM-15",-68.39214231,44.29095012,"RAM",2018,25,NA,FALSE
"Rosa nitida","shining rose","RAM-17",-68.25500862,44.38420813,"RAM",2018,25,NA,FALSE
"Rosa nitida","shining rose","RAM-23",-68.24042204,44.39152054,"RAM",2019,100,NA,FALSE
"Rosa nitida","shining rose","RAM-25",-68.34868052,44.28223972,"RAM",2019,50,NA,FALSE
"Rosa nitida","shining rose","RAM-30",-68.23693131,44.38148925,"RAM",2019,25,NA,FALSE
"Rosa nitida","shining rose","RAM-11",-68.06659455,44.35799607,"RAM",2018,50,NA,FALSE
"Rosa nitida","shining rose","RAM-24",-68.3101661,44.23782062,"RAM",2019,25,NA,FALSE
"Rosa nitida","shining rose","Heath Brook",-68.36971394,44.27832207,"Sentinel",2011,40,0.04,FALSE
"Rosa nitida","shining rose","RAM-16",-68.3481271,44.27841031,"RAM",2018,25,NA,FALSE
"Rosa nitida","shining rose","New Mills Meadow",-68.23956376,44.390978,"Sentinel",2011,20,0.02,FALSE
"Rubus allegheniensis","Allegheny blackberry","RAM-13",-68.2118443,44.36900451,"RAM",2018,100,NA,FALSE
"Rubus allegheniensis","Allegheny blackberry","RAM-16",-68.3481271,44.27841031,"RAM",2018,25,NA,FALSE
"Rubus allegheniensis","Allegheny blackberry","RAM-30",-68.23693131,44.38148925,"RAM",2019,25,NA,FALSE
"Rubus flagellaris","northern dewberry","RAM-21",-68.35327308,44.27259396,"RAM",2019,75,NA,FALSE
"Rubus flagellaris","northern dewberry","RAM-26",-68.28860457,44.32545225,"RAM",2019,25,NA,FALSE
"Rubus flagellaris","northern dewberry","Little Hunter's Brook",-68.2134901,44.30421097,"Sentinel",2011,20,0.02,FALSE
"Rubus flagellaris","northern dewberry","RAM-11",-68.06659455,44.35799607,"RAM",2018,100,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-11",-68.06659455,44.35799607,"RAM",2018,100,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-23",-68.24042204,44.39152054,"RAM",2019,100,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-15",-68.39214231,44.29095012,"RAM",2018,50,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-27",-68.18229706,44.34310574,"RAM",2019,25,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-20",-68.34977938,44.25974494,"RAM",2018,50,NA,FALSE
"Rubus hispidus","bristly dewberry","New Mills Meadow",-68.23956376,44.390978,"Sentinel",2011,80,0.64,FALSE
"Rubus hispidus","bristly dewberry","RAM-16",-68.3481271,44.27841031,"RAM",2018,100,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-26",-68.28860457,44.32545225,"RAM",2019,100,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-30",-68.23693131,44.38148925,"RAM",2019,75,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-24",-68.3101661,44.23782062,"RAM",2019,100,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-29",-68.37987394,44.3424227,"RAM",2019,100,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-17",-68.25500862,44.38420813,"RAM",2018,25,NA,FALSE
"Rubus hispidus","bristly dewberry","Western Mtn. Swamp",-68.36793572,44.28553673,"Sentinel",2011,20,0.02,FALSE
"Rubus hispidus","bristly dewberry","Duck Pond",-68.37978134,44.319544,"Sentinel",2011,60,0.06,FALSE
"Rubus hispidus","bristly dewberry","RAM-25",-68.34868052,44.28223972,"RAM",2019,100,NA,FALSE
"Rubus idaeus","American red raspberry","RAM-25",-68.34868052,44.28223972,"RAM",2019,75,NA,FALSE
"Rubus idaeus","American red raspberry","RAM-21",-68.35327308,44.27259396,"RAM",2019,100,NA,FALSE
"Rubus idaeus","American red raspberry","Heath Brook",-68.36971394,44.27832207,"Sentinel",2011,20,0.02,FALSE
"Rubus idaeus","American red raspberry","RAM-16",-68.3481271,44.27841031,"RAM",2018,100,NA,FALSE
"Rubus pubescens","dwarf red blackberry","RAM-15",-68.39214231,44.29095012,"RAM",2018,100,NA,FALSE
"Rubus pubescens","dwarf red blackberry","RAM-21",-68.35327308,44.27259396,"RAM",2019,100,NA,FALSE
"Rubus pubescens","dwarf red blackberry","RAM-25",-68.34868052,44.28223972,"RAM",2019,100,NA,FALSE
"Rubus repens","robin runaway","Western Mtn. Swamp",-68.36793572,44.28553673,"Sentinel",2011,20,0.02,FALSE
"Rubus repens","robin runaway","RAM-20",-68.34977938,44.25974494,"RAM",2018,75,NA,FALSE
"Rubus repens","robin runaway","RAM-30",-68.23693131,44.38148925,"RAM",2019,25,NA,FALSE
"Rubus X elegantulus","showy blackberry","RAM-11",-68.06659455,44.35799607,"RAM",2018,50,NA,FALSE
"Rubus X elegantulus","showy blackberry","RAM-27",-68.18229706,44.34310574,"RAM",2019,50,NA,FALSE
"Rubus X elegantulus","showy blackberry","RAM-21",-68.35327308,44.27259396,"RAM",2019,25,NA,FALSE
"Rubus X elegantulus","showy blackberry","RAM-25",-68.34868052,44.28223972,"RAM",2019,25,NA,FALSE
"Rubus X recurvicaulis","arching dewberry","RAM-15",-68.39214231,44.29095012,"RAM",2018,50,NA,FALSE
"Rumex britannica","greater water dock","RAM-21",-68.35327308,44.27259396,"RAM",2019,50,NA,FALSE
"Sagittaria latifolia","broadleaf arrowhead","RAM-19",-68.20691532,44.36620222,"RAM",2018,25,NA,FALSE
"Salix petiolaris","slender willow","RAM-19",-68.20691532,44.36620222,"RAM",2018,25,NA,FALSE
"Sarracenia purpurea","purple pitcherplant","RAM-18",-68.29573187,44.37963654,"RAM",2018,100,NA,FALSE
"Sarracenia purpurea","purple pitcherplant","New Mills Meadow",-68.23956376,44.390978,"Sentinel",2011,100,0.46,FALSE
"Sarracenia purpurea","purple pitcherplant","Great Meadow (IAH)",-68.61602787,44.04849142,"Sentinel",2011,100,0.1,FALSE
"Sarracenia purpurea","purple pitcherplant","RAM-23",-68.24042204,44.39152054,"RAM",2019,100,NA,FALSE
"Sarracenia purpurea","purple pitcherplant","RAM-24",-68.3101661,44.23782062,"RAM",2019,100,NA,FALSE
"Sarracenia purpurea","purple pitcherplant","Western Mtn. Swamp",-68.36793572,44.28553673,"Sentinel",2011,40,0.04,FALSE
"Sarracenia purpurea","purple pitcherplant","Hodgdon Swamp",-68.39378049,44.32866631,"Sentinel",2011,100,0.66,FALSE
"Sarracenia purpurea","purple pitcherplant","RAM-14",-68.31592878,44.41210554,"RAM",2018,100,NA,FALSE
"Sarracenia purpurea","purple pitcherplant","RAM-17",-68.25500862,44.38420813,"RAM",2018,25,NA,FALSE
"Sarracenia purpurea","purple pitcherplant","RAM-28",-68.2929369,44.38005757,"RAM",2019,100,NA,FALSE
"Sarracenia purpurea","purple pitcherplant","Frazer Fen",-68.06153589,44.36231448,"Sentinel",2011,100,0.64,FALSE
"Sarracenia purpurea","purple pitcherplant","RAM-11",-68.06659455,44.35799607,"RAM",2018,100,NA,FALSE
"Sarracenia purpurea","purple pitcherplant","Big Heath",-68.32040359,44.23614962,"Sentinel",2011,100,0.28,FALSE
"Sarracenia purpurea","purple pitcherplant","Duck Pond",-68.37978134,44.319544,"Sentinel",2011,100,1.04,FALSE
"Sarracenia purpurea","purple pitcherplant","RAM-12",-68.31633807,44.41337469,"RAM",2018,100,NA,FALSE
"Scirpus cyperinus","woolgrass","RAM-30",-68.23693131,44.38148925,"RAM",2019,25,NA,FALSE
"Scirpus cyperinus","woolgrass","RAM-27",-68.18229706,44.34310574,"RAM",2019,100,NA,FALSE
"Scirpus cyperinus","woolgrass","RAM-13",-68.2118443,44.36900451,"RAM",2018,75,NA,FALSE
"Scirpus cyperinus","woolgrass","RAM-21",-68.35327308,44.27259396,"RAM",2019,100,NA,FALSE
"Scirpus cyperinus","woolgrass","RAM-16",-68.3481271,44.27841031,"RAM",2018,25,NA,FALSE
"Scirpus cyperinus","woolgrass","RAM-19",-68.20691532,44.36620222,"RAM",2018,100,NA,FALSE
"Scutellaria galericulata","marsh scullcap","RAM-21",-68.35327308,44.27259396,"RAM",2019,50,NA,FALSE
"Scutellaria lateriflora","blue skullcap","Duck Pond",-68.37978134,44.319544,"Sentinel",2011,20,0.02,FALSE
"Scutellaria","Huachuca skulcap","RAM-25",-68.34868052,44.28223972,"RAM",2019,50,NA,FALSE
"Solidago gigantea","giant goldenrod","Little Hunter's Brook",-68.2134901,44.30421097,"Sentinel",2011,40,0.04,FALSE
"Solidago rugosa","wrinkleleaf goldenrod","RAM-13",-68.2118443,44.36900451,"RAM",2018,50,NA,FALSE
"Solidago rugosa","wrinkleleaf goldenrod","RAM-16",-68.3481271,44.27841031,"RAM",2018,100,NA,FALSE
"Solidago rugosa","wrinkleleaf goldenrod","RAM-21",-68.35327308,44.27259396,"RAM",2019,100,NA,FALSE
"Solidago uliginosa","bog goldenrod","RAM-23",-68.24042204,44.39152054,"RAM",2019,100,NA,FALSE
"Solidago uliginosa","bog goldenrod","Big Heath",-68.32040359,44.23614962,"Sentinel",2011,100,0.1,FALSE
"Solidago uliginosa","bog goldenrod","RAM-12",-68.31633807,44.41337469,"RAM",2018,100,NA,FALSE
"Solidago uliginosa","bog goldenrod","RAM-24",-68.3101661,44.23782062,"RAM",2019,100,NA,FALSE
"Solidago uliginosa","bog goldenrod","RAM-14",-68.31592878,44.41210554,"RAM",2018,100,NA,FALSE
"Solidago uliginosa","bog goldenrod","RAM-28",-68.2929369,44.38005757,"RAM",2019,50,NA,FALSE
"Solidago uliginosa","bog goldenrod","New Mills Meadow",-68.23956376,44.390978,"Sentinel",2011,100,2.24,FALSE
"Solidago uliginosa","bog goldenrod","Great Meadow (IAH)",-68.61602787,44.04849142,"Sentinel",2011,20,0.02,FALSE
"Solidago uliginosa","bog goldenrod","RAM-18",-68.29573187,44.37963654,"RAM",2018,100,NA,FALSE
"Solidago","goldenrod species","RAM-26",-68.28860457,44.32545225,"RAM",2019,25,NA,FALSE
"Sorbus americana","American mountain ash","Western Mtn. Swamp",-68.36793572,44.28553673,"Sentinel",2011,40,0.04,FALSE
"Sorbus americana","American mountain ash","RAM-22",-68.3841871,44.33756254,"RAM",2019,100,NA,FALSE
"Sorbus americana","American mountain ash","RAM-26",-68.28860457,44.32545225,"RAM",2019,75,NA,FALSE
"Sorbus americana","American mountain ash","Hodgdon Swamp",-68.39378049,44.32866631,"Sentinel",2011,20,0.02,FALSE
"Sorbus americana","American mountain ash","RAM-20",-68.34977938,44.25974494,"RAM",2018,50,NA,FALSE
"Sorbus americana","American mountain ash","RAM-11",-68.06659455,44.35799607,"RAM",2018,50,NA,FALSE
"Sorbus americana","American mountain ash","Frazer Fen",-68.06153589,44.36231448,"Sentinel",2011,20,0.02,FALSE
"Sorbus decora","northern mountain-ash","RAM-30",-68.23693131,44.38148925,"RAM",2019,25,NA,FALSE
"Sparganium americanum","American bur-reed","Gilmore Meadow",-68.27163738,44.36272678,"Sentinel",2011,80,7.62,FALSE
"Sparganium americanum","American bur-reed","RAM-21",-68.35327308,44.27259396,"RAM",2019,100,NA,FALSE
"Sparganium americanum","American bur-reed","RAM-27",-68.18229706,44.34310574,"RAM",2019,25,NA,FALSE
"Sparganium americanum","American bur-reed","RAM-11",-68.06659455,44.35799607,"RAM",2018,25,NA,FALSE
"Sparganium americanum","American bur-reed","RAM-15",-68.39214231,44.29095012,"RAM",2018,25,NA,FALSE
"Sparganium americanum","American bur-reed","RAM-13",-68.2118443,44.36900451,"RAM",2018,50,NA,FALSE
"Sparganium americanum","American bur-reed","RAM-25",-68.34868052,44.28223972,"RAM",2019,100,NA,FALSE
"Sparganium americanum","American bur-reed","RAM-17",-68.25500862,44.38420813,"RAM",2018,25,NA,FALSE
"Sparganium angustifolium","narrowleaf bur-reed","RAM-25",-68.34868052,44.28223972,"RAM",2019,25,NA,FALSE
"Sparganium angustifolium","narrowleaf bur-reed","RAM-21",-68.35327308,44.27259396,"RAM",2019,75,NA,FALSE
