"site.name","local.id","site.type","year","xcoord","ycoord","species","plant.code","strata","avg.cov","coc","nativity","stress.tol","notes"
"RAM #28","R-28","RAM",2014,556325.0651,4914328.4757,"Vaccinium corymbosum","VACO",5,5,4,"native",1,"Sunken Heath #2"
"RAM #28","R-28","RAM",2019,556325.0651,4914328.4757,"Acer rubrum","ACRU",7,1,2.5,"native",1,"Sunken Heath #2"
"RAM #28","R-28","RAM",2019,556325.0651,4914328.4757,"Chamaedaphne calyculata","CHCA2",5,30,5.5,"native",0,"Sunken Heath #2"
"RAM #28","R-28","RAM",2019,556325.0651,4914328.4757,"Kalmia angustifolia","KAAN",5,40,2,"native",1,"Sunken Heath #2"
"RAM #28","R-28","RAM",2019,556325.0651,4914328.4757,"Larix laricina","LALA",7,0.1,4.5,"native",0,"Sunken Heath #2"
"RAM #28","R-28","RAM",2019,556325.0651,4914328.4757,"Picea mariana","PIMA",5,20,6,"native",0,"Sunken Heath #2"
"RAM #28","R-28","RAM",2019,556325.0651,4914328.4757,"Picea mariana","PIMA",7,7,6,"native",0,"Sunken Heath #2"
"RAM #28","R-28","RAM",2019,556325.0651,4914328.4757,"Pinus strobus","PIST",7,5,2.5,"native",1,"Sunken Heath #2"
"RAM #28","R-28","RAM",2019,556325.0651,4914328.4757,"Rhododendron canadense","RHCA6",5,40,5.5,"native",0,"Sunken Heath #2"
"RAM #28","R-28","RAM",2019,556325.0651,4914328.4757,"Rhododendron groenlandicum","RHGR3",5,23,6.5,"native",0,"Sunken Heath #2"
"RAM #28","R-28","RAM",2019,556325.0651,4914328.4757,"Vaccinium corymbosum","VACO",5,15,4,"native",1,"Sunken Heath #2"
"RAM #29","R-29","RAM",2014,549431.237215,4910092.080667,"Abies balsamea","ABBA",5,5,2.5,"native",1,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2014,549431.237215,4910092.080667,"Acer rubrum","ACRU",7,5,2.5,"native",1,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2014,549431.237215,4910092.080667,"Alnus incana","ALIN2",5,1,2.5,"native",1,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2014,549431.237215,4910092.080667,"Betula alleghaniensis","BEAL2",7,0.1,5,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2014,549431.237215,4910092.080667,"Carex stricta","CAST8",3,30,4.5,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2014,549431.237215,4910092.080667,"Carex trisperma","CATR10",3,2,5,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2014,549431.237215,4910092.080667,"Cornus canadensis","COCA13",3,0.1,5.5,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2014,549431.237215,4910092.080667,"Ilex verticillata","ILVE",5,5,3,"native",1,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2014,549431.237215,4910092.080667,"Larix laricina","LALA",5,0.1,4.5,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2014,549431.237215,4910092.080667,"Maianthemum canadense","MACA4",3,0.1,3,"native",1,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2014,549431.237215,4910092.080667,"Maianthemum trifolium","MATR4",3,0.1,7.5,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2014,549431.237215,4910092.080667,"Osmundastrum cinnamomea","OSCI2",4,60,3.5,"native",1,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2014,549431.237215,4910092.080667,"Picea mariana","PIMA",5,2,6,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2014,549431.237215,4910092.080667,"Picea mariana","PIMA",7,30,6,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2014,549431.237215,4910092.080667,"Thuja occidentalis","THOC2",7,10,4.5,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2014,549431.237215,4910092.080667,"Trientalis borealis","TRBO2",3,0.1,4.5,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2014,549431.237215,4910092.080667,"Vaccinium corymbosum","VACO",5,1,4,"native",1,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Abies balsamea","ABBA",5,8,2.5,"native",1,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Acer rubrum","ACRU",7,7,2.5,"native",1,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Alnus incana","ALIN2",5,2,2.5,"native",1,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Betula alleghaniensis","BEAL2",7,1,5,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Calamagrostis canadensis","CACA4",4,1,2.33,"native",1,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Carex stricta","CAST8",3,12,4.5,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Carex stricta","CAST8",4,12,4.5,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Carex trisperma","CATR10",3,1,5,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Coptis trifolia","COTR2",3,1,5,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Cornus canadensis","COCA13",3,0.1,5.5,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Ilex verticillata","ILVE",5,5,3,"native",1,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Larix laricina","LALA",5,0.1,4.5,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Oclemena X blakei","OCBL",3,2,5,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Osmundastrum cinnamomea","OSCI2",4,65,3.5,"native",1,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Picea mariana","PIMA",5,35,6,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Picea mariana","PIMA",7,25,6,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Picea rubens","PIRU",7,7,4,"native",1,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Thuja occidentalis","THOC2",7,5,4.5,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Trientalis borealis","TRBO2",3,1,4.5,"native",0,"Near Pretty Marsh"
"RAM #29","R-29","RAM",2019,549431.237215,4910092.080667,"Vaccinium corymbosum","VACO",5,1,4,"native",1,"Near Pretty Marsh"
"RAM #30","R-30","RAM",2014,560785.027612,4914527.533873,"Acer rubrum","ACRU",5,0.1,2.5,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2014,560785.027612,4914527.533873,"Acer rubrum","ACRU",7,35,2.5,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2014,560785.027612,4914527.533873,"Alnus incana","ALIN2",5,7,2.5,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2014,560785.027612,4914527.533873,"Betula alleghaniensis","BEAL2",7,0.1,5,"native",0,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2014,560785.027612,4914527.533873,"Betula cordifolia","BECO3",7,1,5.5,"native",0,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2014,560785.027612,4914527.533873,"Betula papyrifera","BEPA",7,0.1,3,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2014,560785.027612,4914527.533873,"Betula populifolia","BEPO",5,1,2,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2014,560785.027612,4914527.533873,"Betula populifolia","BEPO",7,45,2,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2014,560785.027612,4914527.533873,"Calamagrostis canadensis","CACA4",4,30,2.33,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2014,560785.027612,4914527.533873,"Carex stricta","CAST8",4,40,4.5,"native",0,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2014,560785.027612,4914527.533873,"Gaylussacia baccata","GABA",5,5,5,"native",0,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2014,560785.027612,4914527.533873,"Glyceria striata","GLST",4,1,3.5,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2014,560785.027612,4914527.533873,"Ilex verticillata","ILVE",5,10,3,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2014,560785.027612,4914527.533873,"Osmunda regalis","OSRE",4,2,6,"native",0,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2014,560785.027612,4914527.533873,"Osmundastrum cinnamomea","OSCI2",4,60,3.5,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2014,560785.027612,4914527.533873,"Pteridium aquilinum","PTAQ",4,0.1,2,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2014,560785.027612,4914527.533873,"Vaccinium corymbosum","VACO",5,5,4,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2019,560785.027612,4914527.533873,"Acer rubrum","ACRU",7,40,2.5,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2019,560785.027612,4914527.533873,"Alnus incana","ALIN2",5,12,2.5,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2019,560785.027612,4914527.533873,"Betula alleghaniensis","BEAL2",7,0.1,5,"native",0,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2019,560785.027612,4914527.533873,"Betula populifolia","BEPO",5,5,2,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2019,560785.027612,4914527.533873,"Betula populifolia","BEPO",7,5,2,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2019,560785.027612,4914527.533873,"Calamagrostis canadensis","CACA4",4,3,2.33,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2019,560785.027612,4914527.533873,"Carex stricta","CAST8",4,50,4.5,"native",0,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2019,560785.027612,4914527.533873,"Doellingeria umbellata","DOUM2",4,0.1,3,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2019,560785.027612,4914527.533873,"Fraxinus americana","FRAM2",7,0.1,2,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2019,560785.027612,4914527.533873,"Gaylussacia baccata","GABA",5,5,5,"native",0,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2019,560785.027612,4914527.533873,"Ilex verticillata","ILVE",5,30,3,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2019,560785.027612,4914527.533873,"Kalmia angustifolia","KAAN",5,2,2,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2019,560785.027612,4914527.533873,"Osmunda regalis","OSRE",4,5,6,"native",0,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2019,560785.027612,4914527.533873,"Osmundastrum cinnamomea","OSCI2",4,75,3.5,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2019,560785.027612,4914527.533873,"Picea rubens","PIRU",7,1,4,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2019,560785.027612,4914527.533873,"Pteridium aquilinum","PTAQ",4,0.1,2,"native",1,"Along Duck Brook Road"
"RAM #30","R-30","RAM",2019,560785.027612,4914527.533873,"Vaccinium corymbosum","VACO",5,12,4,"native",1,"Along Duck Brook Road"
"RAM #31","R-31","RAM",2015,558067.251263,4912529.6198,"Calamagrostis canadensis","CACA4",4,7,2.33,"native",1,"Gilmore Meadow"
"RAM #31","R-31","RAM",2015,558067.251263,4912529.6198,"Carex lasiocarpa","CALA11",4,90,6,"native",0,"Gilmore Meadow"
"RAM #31","R-31","RAM",2015,558067.251263,4912529.6198,"Carex utriculata","CAUT",3,2,5,"native",0,"Gilmore Meadow"
"RAM #31","R-31","RAM",2015,558067.251263,4912529.6198,"Carex utriculata","CAUT",4,5,5,"native",0,"Gilmore Meadow"
"RAM #31","R-31","RAM",2015,558067.251263,4912529.6198,"Chamaedaphne calyculata","CHCA2",5,5,5.5,"native",0,"Gilmore Meadow"
"RAM #31","R-31","RAM",2015,558067.251263,4912529.6198,"Dulichium arundinaceum","DUAR3",3,1,5,"native",0,"Gilmore Meadow"
"RAM #31","R-31","RAM",2015,558067.251263,4912529.6198,"Eriophorum angustifolium","ERAN6",4,1,6.5,"native",0,"Gilmore Meadow"
"RAM #31","R-31","RAM",2015,558067.251263,4912529.6198,"Gaylussacia baccata","GABA",5,3,5,"native",0,"Gilmore Meadow"
"RAM #31","R-31","RAM",2015,558067.251263,4912529.6198,"Glyceria canadensis","GLCA",4,0.1,4,"native",1,"Gilmore Meadow"
"RAM #31","R-31","RAM",2015,558067.251263,4912529.6198,"Juncus acuminatus","JUAC",3,7,5,"native",0,"Gilmore Meadow"
"RAM #31","R-31","RAM",2015,558067.251263,4912529.6198,"Juncus acuminatus","JUAC",4,3,5,"native",0,"Gilmore Meadow"
"RAM #31","R-31","RAM",2015,558067.251263,4912529.6198,"Lysimachia terrestris","LYTE2",3,1,3,"native",1,"Gilmore Meadow"
"RAM #31","R-31","RAM",2015,558067.251263,4912529.6198,"Myrica gale","MYGA",5,20,5,"native",0,"Gilmore Meadow"
"RAM #31","R-31","RAM",2015,558067.251263,4912529.6198,"Sparganium americanum","SPAM",3,1,5,"native",0,"Gilmore Meadow"
"RAM #31","R-31","RAM",2015,558067.251263,4912529.6198,"Spiraea alba","SPAL2",5,0.1,2,"native",1,"Gilmore Meadow"
"RAM #31","R-31","RAM",2015,558067.251263,4912529.6198,"Spiraea tomentosa","SPTO2",5,1,2.5,"native",1,"Gilmore Meadow"
"RAM #31","R-31","RAM",2015,558067.251263,4912529.6198,"Triadenum","TRIAD",3,0.1,6,"native",0,"Gilmore Meadow"
"RAM #31","R-31","RAM",2015,558067.251263,4912529.6198,"Vaccinium corymbosum","VACO",5,1,4,"native",1,"Gilmore Meadow"
"RAM #31","R-31","RAM",2020,558067.251263,4912529.6198,"Calamagrostis canadensis","CACA4",4,0.1,2.33,"native",1,"Gilmore Meadow"
"RAM #31","R-31","RAM",2020,558067.251263,4912529.6198,"Carex lasiocarpa","CALA11",4,70,6,"native",0,"Gilmore Meadow"
"RAM #31","R-31","RAM",2020,558067.251263,4912529.6198,"Carex stricta","CAST8",4,0.1,4.5,"native",0,"Gilmore Meadow"
"RAM #31","R-31","RAM",2020,558067.251263,4912529.6198,"Carex utriculata","CAUT",4,1,5,"native",0,"Gilmore Meadow"
"RAM #31","R-31","RAM",2020,558067.251263,4912529.6198,"Chamaedaphne calyculata","CHCA2",5,12,5.5,"native",0,"Gilmore Meadow"
"RAM #31","R-31","RAM",2020,558067.251263,4912529.6198,"Gaylussacia baccata","GABA",5,5,5,"native",0,"Gilmore Meadow"
"RAM #31","R-31","RAM",2020,558067.251263,4912529.6198,"Juncus canadensis","JUCA3",4,0.1,3.5,"native",1,"Gilmore Meadow"
"RAM #31","R-31","RAM",2020,558067.251263,4912529.6198,"Myrica gale","MYGA",5,40,5,"native",0,"Gilmore Meadow"
"RAM #31","R-31","RAM",2020,558067.251263,4912529.6198,"Spiraea alba","SPAL2",5,1,2,"native",1,"Gilmore Meadow"
"RAM #31","R-31","RAM",2020,558067.251263,4912529.6198,"Spiraea tomentosa","SPTO2",5,0.1,2.5,"native",1,"Gilmore Meadow"
"RAM #31","R-31","RAM",2020,558067.251263,4912529.6198,"Typha latifolia","TYLA",4,2,2,"native",1,"Gilmore Meadow"
"RAM #31","R-31","RAM",2020,558067.251263,4912529.6198,"Vaccinium macrocarpon","VAMA",5,2,5,"native",0,"Gilmore Meadow"
"RAM #32","R-32","RAM",2015,529214.062449,4878582.46336,"Alnus incana ssp. Rugosa","ALINR",5,10,2.5,"native",1,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2015,529214.062449,4878582.46336,"Calamagrostis canadensis","CACA4",4,5,2.33,"native",1,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2015,529214.062449,4878582.46336,"Calamagrostis pickeringii","CAPI",3,25,6,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2015,529214.062449,4878582.46336,"Carex exilis","CAEX7",3,10,7,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2015,529214.062449,4878582.46336,"Carex exilis","CAEX7",4,20,7,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2015,529214.062449,4878582.46336,"Carex folliculata","CAFO6",4,1,5,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2015,529214.062449,4878582.46336,"Carex stricta","CAST8",4,15,4.5,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2015,529214.062449,4878582.46336,"Chamaedaphne calyculata","CHCA2",5,10,5.5,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2015,529214.062449,4878582.46336,"Drosera rotundifolia","DRRO",3,5,4,"native",1,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2015,529214.062449,4878582.46336,"Eriophorum virginicum","ERVI8",4,1,6.5,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2015,529214.062449,4878582.46336,"Gaylussacia baccata","GABA",5,2,5,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2015,529214.062449,4878582.46336,"Gaylussacia dumosa","GADU",5,3,8,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2015,529214.062449,4878582.46336,"Iris versicolor","IRVE2",4,1,3,"native",1,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2015,529214.062449,4878582.46336,"Myrica gale","MYGA",5,7,5,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2015,529214.062449,4878582.46336,"Oclemena nemoralis","OCNE2",3,7,7.5,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2015,529214.062449,4878582.46336,"Pogonia ophioglossoides","POOP",3,7,6,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2015,529214.062449,4878582.46336,"Rhododendron groenlandicum","RHGR3",5,4,6.5,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2015,529214.062449,4878582.46336,"Thelypteris palustris","THPA",3,7,4.5,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2020,529214.062449,4878582.46336,"Alnus incana","ALIN2",5,5,2.5,"native",1,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2020,529214.062449,4878582.46336,"Calamagrostis pickeringii","CAPI",3,45,6,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2020,529214.062449,4878582.46336,"Carex exilis","CAEX7",3,35,7,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2020,529214.062449,4878582.46336,"Carex stricta","CAST8",3,15,4.5,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2020,529214.062449,4878582.46336,"Chamaedaphne calyculata","CHCA2",5,5,5.5,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2020,529214.062449,4878582.46336,"Gaylussacia dumosa","GADU",5,3,8,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2020,529214.062449,4878582.46336,"Lonicera villosa","LOVI",5,2,6,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2020,529214.062449,4878582.46336,"Myrica gale","MYGA",5,8,5,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2020,529214.062449,4878582.46336,"Oclemena nemoralis","OCNE2",3,12,7.5,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2020,529214.062449,4878582.46336,"Pogonia ophioglossoides","POOP",3,5,6,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2020,529214.062449,4878582.46336,"Sarracenia purpurea","SAPU4",3,2,7,"native",0,"IAH wetland off Black Dina trail"
"RAM #32","R-32","RAM",2020,529214.062449,4878582.46336,"Vaccinium oxycoccos","VAOX",5,2,7.5,"native",0,"IAH wetland off Black Dina trail"
"RAM #33","R-33","RAM",2015,560609.04127,4915069.98573,"Alnus incana ssp. Rugosa","ALINR",5,0.1,2.5,"native",1,"New Mills Meadow"
"RAM #33","R-33","RAM",2015,560609.04127,4915069.98573,"Calamagrostis canadensis","CACA4",4,0.1,2.33,"native",1,"New Mills Meadow"
"RAM #33","R-33","RAM",2015,560609.04127,4915069.98573,"Carex lasiocarpa","CALA11",4,90,6,"native",0,"New Mills Meadow"
"RAM #33","R-33","RAM",2015,560609.04127,4915069.98573,"Carex oligosperma","CAOL3",4,7,7,"native",0,"New Mills Meadow"
"RAM #33","R-33","RAM",2015,560609.04127,4915069.98573,"Carex utriculata","CAUT",4,10,5,"native",0,"New Mills Meadow"
"RAM #33","R-33","RAM",2015,560609.04127,4915069.98573,"Chamaedaphne calyculata","CHCA2",5,5,5.5,"native",0,"New Mills Meadow"
"RAM #33","R-33","RAM",2015,560609.04127,4915069.98573,"Cladium mariscoides","CLMA",4,7,6,"native",0,"New Mills Meadow"
"RAM #33","R-33","RAM",2015,560609.04127,4915069.98573,"Juncus acuminatus","JUAC",4,2,5,"native",0,"New Mills Meadow"
"RAM #33","R-33","RAM",2015,560609.04127,4915069.98573,"Myrica gale","MYGA",5,60,5,"native",0,"New Mills Meadow"
"RAM #33","R-33","RAM",2015,560609.04127,4915069.98573,"Vaccinium macrocarpon","VAMA",5,0.1,5,"native",0,"New Mills Meadow"
"RAM #33","R-33","RAM",2020,560609.04127,4915069.98573,"Alnus incana","ALIN2",5,0.1,2.5,"native",1,"New Mills Meadow"
"RAM #33","R-33","RAM",2020,560609.04127,4915069.98573,"Andromeda polifolia","ANPOG",5,1,8,"native",0,"New Mills Meadow"
"RAM #33","R-33","RAM",2020,560609.04127,4915069.98573,"Calamagrostis canadensis","CACA4",4,2,2.33,"native",1,"New Mills Meadow"
"RAM #33","R-33","RAM",2020,560609.04127,4915069.98573,"Carex lasiocarpa","CALA11",4,70,6,"native",0,"New Mills Meadow"
"RAM #33","R-33","RAM",2020,560609.04127,4915069.98573,"Carex oligosperma","CAOL3",4,3,7,"native",0,"New Mills Meadow"
"RAM #33","R-33","RAM",2020,560609.04127,4915069.98573,"Carex utriculata","CAUT",4,3,5,"native",0,"New Mills Meadow"
"RAM #33","R-33","RAM",2020,560609.04127,4915069.98573,"Chamaedaphne calyculata","CHCA2",5,5,5.5,"native",0,"New Mills Meadow"
"RAM #33","R-33","RAM",2020,560609.04127,4915069.98573,"Cladium mariscoides","CLMA",4,5,6,"native",0,"New Mills Meadow"
"RAM #33","R-33","RAM",2020,560609.04127,4915069.98573,"Juncus acuminatus","JUAC",4,0.1,5,"native",0,"New Mills Meadow"
"RAM #33","R-33","RAM",2020,560609.04127,4915069.98573,"Myrica gale","MYGA",5,60,5,"native",0,"New Mills Meadow"
"RAM #33","R-33","RAM",2020,560609.04127,4915069.98573,"Spiraea tomentosa","SPTO2",5,0.1,2.5,"native",1,"New Mills Meadow"
"RAM #33","R-33","RAM",2020,560609.04127,4915069.98573,"Vaccinium macrocarpon","VAMA",5,2,5,"native",0,"New Mills Meadow"
"RAM #34","R-34","RAM",2015,565063.642816,4910390.3034,"Acer rubrum","ACRU",5,2,2.5,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2015,565063.642816,4910390.3034,"Alnus incana ssp. Rugosa","ALINR",5,50,2.5,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2015,565063.642816,4910390.3034,"Betula populifolia","BEPO",5,1,2,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2015,565063.642816,4910390.3034,"Calamagrostis canadensis","CACA4",4,25,2.33,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2015,565063.642816,4910390.3034,"Carex lacustris","CALA16",4,40,4,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2015,565063.642816,4910390.3034,"Carex stricta","CAST8",4,25,4.5,"native",0,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2015,565063.642816,4910390.3034,"Fraxinus pennsylvanica","FRPE",5,1,3,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2015,565063.642816,4910390.3034,"Glyceria canadensis","GLCA",4,2,4,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2015,565063.642816,4910390.3034,"Ilex verticillata","ILVE",5,10,3,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2015,565063.642816,4910390.3034,"Osmundastrum cinnamomea","OSCI2",4,0.1,3.5,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2015,565063.642816,4910390.3034,"Spiraea alba","SPAL2",5,5,2,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2015,565063.642816,4910390.3034,"Typha latifolia","TYLA",4,60,2,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2020,565063.642816,4910390.3034,"Acer rubrum","ACRU",5,1,2.5,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2020,565063.642816,4910390.3034,"Alnus incana","ALIN2",5,40,2.5,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2020,565063.642816,4910390.3034,"Arisaema triphyllum","ARTR",3,1,6,"native",0,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2020,565063.642816,4910390.3034,"Betula populifolia","BEPO",5,1,2,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2020,565063.642816,4910390.3034,"Calamagrostis canadensis","CACA4",4,10,2.33,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2020,565063.642816,4910390.3034,"Carex lacustris","CALA16",4,35,4,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2020,565063.642816,4910390.3034,"Carex stricta","CAST8",4,40,4.5,"native",0,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2020,565063.642816,4910390.3034,"Eriophorum tenellum","ERTE12",3,3,7,"native",0,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2020,565063.642816,4910390.3034,"Glyceria canadensis","GLCA",4,1,4,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2020,565063.642816,4910390.3034,"Ilex verticillata","ILVE",5,15,3,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2020,565063.642816,4910390.3034,"Impatiens capensis","IMCA",3,0.1,2,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2020,565063.642816,4910390.3034,"Lysimachia terrestris","LYTE2",3,5,3,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2020,565063.642816,4910390.3034,"Osmundastrum cinnamomea","OSCI2",4,0.1,3.5,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2020,565063.642816,4910390.3034,"Spiraea alba","SPAL2",5,2,2,"native",1,"Off Schooner Head Road #3"
"RAM #34","R-34","RAM",2020,565063.642816,4910390.3034,"Spiraea tomentosa","SPTO2",5,1,2.5,"native",1,"Off Schooner Head Road #3"
