"site.name","local.id","site.type","year","xcoord","ycoord","species","plant.code","avg.cov","coc","nativity","stress.tol","notes"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"BETULA ALLEGHANIENSIS","BEAL2",0.02,5,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"BETULA PAPYRIFERA","BEPA",0.1,3,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"BETULA PAPYRIFERA","BEPA",0.08,3,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"BETULA PAPYRIFERA","BEPA",0.1,3,"native",1,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"CAREX ATLANTICA","CAAT4",2.02,6,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"CAREX ATLANTICA","CAAT4",2.02,6,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"CAREX ATLANTICA","CAAT4",4.02,6,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"CAREX FOLLICULATA","CAFO6",0.84,5,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"CAREX FOLLICULATA","CAFO6",1,5,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"CAREX FOLLICULATA","CAFO6",0.44,5,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"CAREX PAUCIFLORA","CAPA19",0.06,8,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"CAREX PAUCIFLORA","CAPA19",0.06,8,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"CAREX PAUCIFLORA","CAPA19",0.06,8,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"CAREX STRICTA","CAST8",0.02,4,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"CAREX STRICTA","CAST8",0.02,4,"native",1,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"CAREX TRISPERMA","CATR10",39,5,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"CAREX TRISPERMA","CATR10",30,5,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"CAREX TRISPERMA","CATR10",20.8,5,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"COPTIS TRIFOLIA","COTR2",0.04,6,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"COPTIS TRIFOLIA","COTR2",0.04,6,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"COPTIS TRIFOLIA","COTR2",0.04,6,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"CORNUS CANADENSIS","COCA13",0.02,5,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"CORNUS CANADENSIS","COCA13",0.02,5,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"DALIBARDA REPENS","DARE",0.02,5,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"DALIBARDA REPENS","DARE",0.02,5,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"DROSERA ROTUNDIFOLIA","DRRO",0.08,4,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"DROSERA ROTUNDIFOLIA","DRRO",0.1,4,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"DROSERA ROTUNDIFOLIA","DRRO",0.1,4,"native",1,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"ERIOPHORUM ANGUSTIFOLIUM","ERAN6",0.04,6,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"ERIOPHORUM VIRGINICUM","ERVI8",0.04,6,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"ERIOPHORUM VIRGINICUM","ERVI8",0.06,6,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"EURYBIA RADULA","EURA10",0.04,6,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"EURYBIA RADULA","EURA10",0.02,6,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"EURYBIA RADULA","EURA10",0.08,6,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"FRANGULA ALNUS","FRAL4",0.02,0,"non-native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"FRANGULA ALNUS","FRAL4",0.02,0,"non-native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"GAULTHERIA HISPIDULA","GAHI2",0.1,6,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"GAULTHERIA HISPIDULA","GAHI2",0.28,6,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"GAULTHERIA HISPIDULA","GAHI2",0.1,6,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"GAULTHERIA PROCUMBENS","GAPR2",0.02,4,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"GAULTHERIA PROCUMBENS","GAPR2",0.02,4,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"GAULTHERIA PROCUMBENS","GAPR2",0.02,4,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"GAYLUSSACIA BACCATA","GABA",0.24,5,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"GAYLUSSACIA BACCATA","GABA",0.04,5,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"ILEX MUCRONATA","ILMU",0.06,6,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"ILEX MUCRONATA","ILMU",0.08,6,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"ILEX MUCRONATA","ILMU",0.1,6,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"ILEX VERTICILLATA","ILVE",0.02,4,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"ILEX VERTICILLATA","ILVE",0.04,4,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"ILEX VERTICILLATA","ILVE",0.04,4,"native",1,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"KALMIA ANGUSTIFOLIA","KAAN",0.08,4,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"KALMIA ANGUSTIFOLIA","KAAN",0.08,4,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"KALMIA ANGUSTIFOLIA SPP. ANGUSTIFOLIA","KAAN",0.08,4,"native",1,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"LARIX LARICINA","LALA",1.24,4,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"LARIX LARICINA","LALA",1.64,4,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"LARIX LARICINA","LALA",1.04,4,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"LYSIMACHIA BOREALIS","TRIBO2",0.28,4,"native",1,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"MAIANTHEMUM CANADENSE","MACA4",0.02,3,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"MAIANTHEMUM CANADENSE","MACA4",0.04,3,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"MAIANTHEMUM CANADENSE","MACA4",0.02,3,"native",1,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"MITCHELLA REPENS","MIRE",0.02,5,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"MITCHELLA REPENS","MIRE",0.04,5,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"MITCHELLA REPENS","MIRE",0.02,5,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"MORELLA PENSYLVANICA","MOPE6",0.02,4,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"MORELLA PENSYLVANICA","MOPE6",0.2,4,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"MORELLA PENSYLVANICA","MOPE6",0.2,4,"native",1,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"OCLEMENA ACUMINATA","OCAC",0.02,4,"native",1,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"OCLEMENA NEMORALIS","OCNE2",0.02,8,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"OCLEMENA NEMORALIS","OCNE2",0.06,8,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"OCLEMENA X BLAKEI","OCBL",0.04,6,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"OCLEMENA xBLAKEI","OCBL",0.08,6,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"OSMUNDA CINNAMOMEA","OSCI",13.84,4,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"OSMUNDA CINNAMOMEA","OSCI",14.42,4,"native",1,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"OSMUNDA REGALIS","OSRE",13.4,6,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"OSMUNDA REGALIS","OSRE",11.62,6,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"OSMUNDA REGALIS","OSRE",15.6,6,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"OSMUNDASTRUM CINNAMOMEUM","OSCI2",12.42,4,"native",1,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"PICEA MARIANA","PIMA",0.6,6,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"PICEA MARIANA","PIMA",7.26,6,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"PICEA MARIANA","PIMA",0.02,6,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"PICEA RUBENS","PIRU",2.24,4,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"PICEA RUBENS","PIRU",0.6,4,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"PICEA RUBENS","PIRU",1.22,4,"native",1,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"PINUS STROBUS","PIST",0.88,3,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"PINUS STROBUS","PIST",0.68,3,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"PINUS STROBUS","PIST",1.48,3,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"PLATANTHERA CLAVELLATA","PLCL",0.04,4,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"PLATANTHERA CLAVELLATA","PLCL",0.06,4,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"QUERCUS RUBRA","QURU",0.04,4,"native",1,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"RHODODENDRON CANADENSE","RHCA6",0.06,5,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"RHODODENDRON CANADENSE","RHCA6",0.08,5,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"RHODODENDRON CANADENSE","RHCA6",0.06,5,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"RHODODENDRON GROENLANDICUM","RHGR3",0.02,8,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"RUBUS HISPIDUS","RUHI",0.02,3,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"RUBUS HISPIDUS","RUHI",0.04,3,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"RUBUS HISPIDUS","RUHI",0.02,3,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"RUBUS REPENS","DARE",0.02,5,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"SARRACENIA PURPUREA","SAPU4",0.04,7,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"SARRACENIA PURPUREA","SAPU4",0.02,7,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"SARRACENIA PURPUREA SPP. PURPUREA","SAPU4",0.04,7,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"SORBUS AMERICANA","SOAM3",0.04,6,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"SORBUS AMERICANA","SOAM3",0.02,6,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"SORBUS DECORA","SODE3",0.06,6,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"THUJA OCCIDENTALIS","THOC2",58,3,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"THUJA OCCIDENTALIS","THOC2",55,3,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"THUJA OCCIDENTALIS","THOC2",49.4,3,"native",1,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"TRIENTALIS BOREALIS","TRBO2",0.1,4,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"TRIENTALIS BOREALIS","TRBO2",0.1,4,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"TSUGA CANADENSIS","TSCA",0.02,4,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"TSUGA CANADENSIS","TSCA",0.02,4,"native",1,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"UVULARIA SESSILIFOLIA","UVSE",0.02,4,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"UVULARIA SESSILIFOLIA","UVSE",0.02,4,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"UVULARIA SESSILIFOLIA","UVSE",0.02,4,"native",1,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"VACCINIUM ANGUSTIFOLIUM","VAAN",0.08,3,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"VACCINIUM ANGUSTIFOLIUM","VAAN",0.66,3,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"VACCINIUM ANGUSTIFOLIUM","VAAN",0.1,3,"native",1,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"VACCINIUM CORYMBOSUM","VACO",0.04,4,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"VACCINIUM CORYMBOSUM","VACO",0.24,4,"native",1,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"VACCINIUM CORYMBOSUM","VACO",0.06,4,"native",1,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"VACCINIUM MACROCARPON","VAMA",0.02,5,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"VACCINIUM MYRTILLOIDES","VAMY",0.04,5,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"VACCINIUM MYRTILLOIDES","VAMY",0.02,5,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"VACCINIUM MYRTILLOIDES","VAMY",0.04,5,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"VACCINIUM OXYCOCCOS","VAOX",0.04,7,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"VACCINIUM OXYCOCCOS","VAOX",1,7,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"VACCINIUM OXYCOCCOS","VAOX",0.24,7,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"VACCINIUM VITIS-IDAEA","VAVI",0.02,7,"native",0,"Western Mtn. Swamp"
"NWCA16-R302","WMTN","SEN",2016,550431.548401,4903780.79241,"VIBURNUM NUDUM","VINU",0.08,5,"native",0,"Western Mtn. Swamp"
"NWCA11-R302","WMTN","SEN",2011,550431.548401,4903780.79241,"VIBURNUM NUDUM VAR. CASSINOIDES","VINUC",0.06,5,"native",0,"Western Mtn. Swamp"
"NWC21-ME-HP302","WMTN","SEN",2021,550431.548401,4903780.79241,"VIBURNUM NUDUM VAR. CASSINOIDES","VINUC",0.06,5,"native",0,"Western Mtn. Swamp"
